Kp_real;Bz_GSM;Density;Speed;Magnitud_IMF
1,667;1,597635904;-0,997002587;0,639856173;1,891981201
1,667;0,616656251;-0,87616245;0,729118154;1,366135588
1,667;0,582829367;-0,936582519;0,877888124;1,300404887
1,667;-0,262842748;-0,936582519;0,957232107;1,333270238
2,333;-0,567284709;-0,956722542;0,729118154;1,103212782
2,333;-0,804072901;-0,815742381;0,729118154;1,103212782
2,333;-1,209995516;-0,735182289;0,947314109;0,938886028
0,03;-1,818879439;-0,735182289;0,957232107;0,840289976
0,03;0,379868059;-0,896302473;0,838216132;1,366135588
0,03;0,853444444;-0,87616245;0,877888124;1,464731641
1,667;-0,12753521;-0,956722542;0,41174222;1,168943484
1,667;0,481348713;-0,856022427;0,649774171;0,610232521
1,667;1,529982135;-0,896302473;0,778708144;0,051521557
0,01;0,075426098;-1,01714261;1,195264058;0,051521557
0,01;0,143079867;-1,117842725;1,651491964;-0,770112212
0,01;0,988751982;-1,117842725;1,820097929;-0,770112212
0,01;0,447521829;-1,117842725;1,661409962;-0,901573616
0,01;0,785790674;-1,117842725;1,62173797;-0,835842914
0,01;0,819617559;-1,117842725;1,572147981;-0,835842914
0,667;0,515175598;-1,137982748;1,522557991;-0,802977563
0,667;0,109252983;-1,137982748;1,403542015;-0,737246862
0,667;-0,093708325;-1,137982748;1,433296009;-0,704381511
0,333;-0,12753521;-1,137982748;1,373788021;-0,737246862
0,333;-0,093708325;-1,137982748;1,344034028;-0,802977563
0,333;-0,026054556;-1,137982748;1,13575607;-0,802977563
1,333;-0,026054556;-1,158122771;0,917560115;-0,835842914
1,333;-0,12753521;-1,158122771;1,106002077;-0,835842914
1,333;0,109252983;-1,178262794;1,28452604;-0,868708265
0,333;0,143079867;-1,21854284;0,669610167;-0,901573616
0,333;0,007772329;-1,158122771;0,917560115;-0,868708265
0,333;0,143079867;-1,158122771;0,768790146;-0,934438966
0,667;-0,296669633;-1,178262794;0,778708144;-0,967304317
0,667;-0,12753521;-1,198402817;0,520840197;-0,967304317
0,667;-0,195188979;-1,117842725;0,31256224;-1,131631071
0,333;0,109252983;-1,037282633;0,044776295;-1,230227123
0,333;0,379868059;-0,997002587;0,024940299;-1,131631071
0,333;-0,262842748;-0,997002587;-0,084157678;-1,065900369
0,667;-0,465804055;-0,997002587;-0,064321682;-1,033035019
0,667;-0,296669633;-0,956722542;-0,054403684;-1,033035019
0,667;-0,026054556;-0,815742381;-0,064321682;-1,131631071
0,333;0,143079867;-0,735182289;-0,084157678;-1,197361773
0,333;0,616656251;-0,775462335;-0,113911672;-1,065900369
0,333;0,176906752;-0,755322312;-0,143665666;-1,000169668
0,01;-0,05988144;-0,614342152;-0,143665666;-1,131631071
0,01;-0,431977171;-0,53378206;-0,163501662;-1,131631071
0,01;-0,567284709;-0,473361991;-0,163501662;-1,230227123
1,333;-0,330496517;-0,251821739;-0,17341966;-1,131631071
1,333;0,109252983;-0,070561533;-0,203173654;-1,427419228
1,333;0,244560521;-0,271961762;-0,242845646;-1,197361773
0,667;0,143079867;-0,332381831;-0,292435635;-1,065900369
0,667;-0,093708325;-0,030281487;-0,292435635;-1,460284579
0,667;-0,12753521;0,110698674;-0,312271631;-1,460284579
0,667;0,075426098;0,130838697;-0,351943623;-1,52601528
0,667;-0,026054556;0,090558651;-0,371779619;-1,328823176
0,667;0,007772329;0,251678834;-0,391615615;-1,460284579
0,667;-0,195188979;0,332238926;-0,391615615;-1,263092474
0,667;0,176906752;0,231538811;-0,391615615;-0,737246862
0,667;0,75196379;0,594059224;-0,401533613;-0,868708265
0,667;0,853444444;0,735039384;-0,411451611;-0,770112212
0,667;0,515175598;0,936439614;-0,411451611;-0,967304317
0,667;0,549002482;1,218399935;-0,371779619;-0,967304317
0,667;0,684310021;1,319100049;-0,342025625;-0,868708265
0,667;1,157886405;0,77531943;-0,391615615;-0,408593354
0,667;0,582829367;2,064280898;-0,272599639;0,314444364
1,333;0,346041175;1,822600623;-0,312271631;0,544501819
1,333;0,481348713;1,137839843;-0,282517637;0,774559274
1,333;0,31221429;0,714899362;-0,232927648;1,037482081
0,02;-0,398150286;0,755179407;-0,242845646;1,00461673
0,02;0,616656251;0,795459453;-0,12382967;1,070347431
0,02;0,887271328;0,29195888;-0,183337658;1,497596992
0,03;-1,446783708;0,493359109;-0,064321682;1,00461673
0,03;-0,398150286;0,453079063;0,292726244;1,00461673
0,03;-0,905553555;0,271818857;0,421660218;0,840289976
2,667;0,210733636;-0,030281487;0,590266183;0,610232521
2,667;-0,229015863;-0,231681716;0,461332209;0,478771117
2,667;-0,026054556;-0,271961762;0,471250207;0,840289976
3,667;-1,446783708;-0,271961762;0,639856173;0,938886028
3,667;-1,852706324;-0,231681716;0,937396111;0,774559274
3,667;-0,05988144;-0,352521854;0,937396111;0,708828573
3,333;0,921098213;-0,292101785;0,957232107;0,840289976
3,333;2,037385404;-0,19140167;0,977068103;0,873155327
3,333;1,022578866;-0,574062106;1,324198032;1,234674185
2,333;-0,195188979;-0,795602358;1,869687919;0,971751379
2,333;1,12405952;-0,87616245;1,899441913;1,037482081
2,333;1,090232636;-0,956722542;2,038293884;0,57736717
1,333;1,360847712;-0,956722542;2,177145856;0,445905767
1,333;0,887271328;-0,997002587;2,147391862;0,314444364
1,333;0,075426098;-0,956722542;2,325915825;-0,014209144
2,333;0,041599213;-0,835882404;2,901159707;-0,211401249
2,333;0,31221429;-0,997002587;2,226735846;0,117252259
2,333;0,582829367;-1,01714261;2,008539891;0,117252259
3,333;0,785790674;-0,956722542;2,266407837;0,248713662
3,333;0,887271328;-0,956722542;2,147391862;0,478771117
3,333;1,056405751;-0,916442496;2,068047878;0,380175065
1,333;1,12405952;-0,916442496;2,296161831;0,18298296
1,333;0,921098213;-0,835882404;2,444931801;0,117252259
1,333;0,278387406;-0,795602358;2,365587817;0,084386908
0,03;0,921098213;-0,775462335;2,127555866;0,215848311
0,03;0,650483136;-0,775462335;1,879605917;0,281579013
0,03;0,819617559;-0,775462335;1,899441913;0,347309714
0,03;1,360847712;-0,775462335;1,889523915;0,248713662
0,03;0,515175598;-0,755322312;1,552311985;0,347309714
0,03;0,650483136;-0,795602358;1,492803997;0,380175065
2,333;0,718136905;-0,775462335;1,383706019;0,380175065
2,333;0,582829367;-0,715042266;1,304362036;0,478771117
2,333;1,056405751;-0,513642037;1,443214007;0,380175065
4,333;0,007772329;-0,473361991;1,195264058;0,413040416
4,333;0,007772329;-0,433081945;1,28452604;0,511636468
4,333;-1,717398785;-0,271961762;1,502721995;0,675963222
4,333;-0,330496517;-0,292101785;1,393624017;0,675963222
4,333;-0,49963094;-0,412941922;1,264690044;0,347309714
4,333;0,954925097;-0,352521854;1,264690044;0,248713662
1,667;0,379868059;-0,352521854;1,165510064;0,215848311
1,667;1,225540174;-0,312241808;1,344034028;0,380175065
1,667;0,210733636;-0,332381831;1,324198032;0,380175065
2,333;-0,871726671;-0,372661877;1,33411603;0,15011761
2,333;-0,634938478;-0,372661877;1,324198032;0,248713662
2,333;0,346041175;-0,372661877;1,67132796;-0,145670548
2,333;-0,229015863;-0,453221968;1,651491964;-0,079939846
2,333;-0,05988144;-0,473361991;1,661409962;-0,211401249
2,333;0,718136905;-0,574062106;1,710999952;-0,277131951
2,333;0,210733636;-0,594202129;1,681245958;-0,408593354
2,333;0,278387406;-0,574062106;1,681245958;-0,145670548
2,333;-0,026054556;-0,735182289;1,463050003;-0,145670548
2,667;0,515175598;-0,856022427;1,62173797;0,051521557
2,667;0,007772329;-0,815742381;1,502721995;0,051521557
2,667;0,481348713;-0,735182289;1,661409962;-0,211401249
0,02;-0,296669633;-0,614342152;1,820097929;-0,408593354
0,02;-0,093708325;-0,715042266;1,492803997;-0,211401249
0,02;-0,195188979;-0,634482175;1,304362036;-0,079939846
2,667;-0,634938478;-0,594202129;1,294444038;0,15011761
2,667;-0,634938478;-0,634482175;1,036576091;0,117252259
2,667;-0,05988144;-0,715042266;1,145674068;0,117252259
2,667;-0,465804055;-0,795602358;1,453132005;-0,047074495
2,667;-0,973207324;-0,674762221;1,324198032;-0,145670548
2,667;-1,142341747;-0,53378206;1,23493605;0,15011761
2,667;-0,262842748;-0,553922083;1,443214007;0,708828573
2,667;0,447521829;-0,654622198;1,701081954;0,708828573
2,667;0,346041175;-0,553922083;1,879605917;0,15011761
2,333;-0,601111594;-0,654622198;1,780425938;-0,178535898
2,333;-0,093708325;-0,715042266;1,701081954;-0,309997301
2,333;-0,837899786;-0,755322312;1,750671944;-0,441458705
2,333;-0,702592248;-0,795602358;1,909359911;-0,375728003
2,333;-0,702592248;-0,87616245;2,048211882;-0,474324055
2,333;-0,804072901;-0,87616245;2,008539891;-0,441458705
0,04;-0,601111594;-0,856022427;1,919277909;-0,375728003
0,04;-0,871726671;-0,755322312;1,998621893;-0,507189406
0,04;0,278387406;-0,594202129;1,929195907;-0,375728003
0,02;0,718136905;-0,553922083;1,780425938;-0,079939846
0,02;1,191713289;-0,694902243;1,939113905;-0,112805197
0,02;0,244560521;-0,755322312;2,395341811;-0,079939846
2,667;0,210733636;-0,795602358;2,444931801;0,15011761
2,667;1,157886405;-0,715042266;2,613537766;0,018656206
2,667;-0,05988144;-0,775462335;2,425095805;-0,014209144
0,03;-0,465804055;-0,835882404;2,187063854;-0,047074495
0,03;-0,229015863;-0,694902243;2,216817848;-0,2442666
0,03;-0,093708325;-0,53378206;1,988703895;-0,507189406
1,667;0,176906752;-0,53378206;1,909359911;-0,474324055
1,667;0,210733636;-0,654622198;1,830015927;-0,605785458
1,667;-1,108514863;-0,674762221;1,849851923;-0,408593354
2,333;-0,398150286;-0,735182289;1,820097929;-0,67151616
2,333;-0,465804055;-0,694902243;1,849851923;-0,572920108
2,333;-0,364323402;-0,715042266;1,750671944;-0,605785458
2,333;-0,296669633;-0,674762221;1,790343936;-0,408593354
2,333;-0,229015863;-0,694902243;1,810179931;-0,342862652
2,333;0,143079867;-0,674762221;1,919277909;-0,474324055
1,667;0,785790674;-0,594202129;2,05812988;-0,540054757
1,667;0,549002482;-0,634482175;2,137473864;-0,342862652
1,667;0,007772329;-0,634482175;2,345751821;-0,605785458
3,333;-0,736419132;-0,735182289;2,603619768;-0,67151616
3,333;-0,161362094;-0,815742381;2,772225733;-0,802977563
3,333;0,041599213;-0,835882404;2,286243833;-0,802977563
2,333;-0,195188979;-0,87616245;1,879605917;-0,737246862
2,333;-0,330496517;-0,835882404;1,77050794;-0,901573616
2,333;0,075426098;-0,896302473;1,661409962;-0,737246862
1,333;0,549002482;-0,856022427;1,750671944;-0,540054757
1,333;0,109252983;-0,856022427;1,790343936;-0,441458705
1,333;0,31221429;-0,795602358;1,869687919;-0,507189406
0,02;-0,195188979;-0,815742381;1,750671944;-0,474324055
0,02;-0,229015863;-0,775462335;1,552311985;-0,638650809
0,02;-0,229015863;-0,493502014;1,582065978;-0,802977563
2,333;0,650483136;-0,433081945;1,443214007;-0,605785458
2,333;0,684310021;-0,352521854;1,443214007;-0,277131951
2,333;-0,837899786;-0,251821739;1,423378011;-0,605785458
2,667;-0,567284709;-0,231681716;1,423378011;-0,67151616
2,667;0,988751982;-0,3928019;1,324198032;-0,178535898
2,667;-0,161362094;-0,433081945;1,641573966;-0,540054757
0,02;-0,634938478;-0,594202129;1,77050794;-0,342862652
0,02;-0,93938044;-0,473361991;1,661409962;-0,178535898
0,02;-0,634938478;-0,553922083;1,522557991;-0,342862652
2,333;-0,533457825;-0,473361991;1,373788021;-0,309997301
2,333;0,075426098;-0,332381831;1,393624017;-0,047074495
2,333;0,210733636;-0,292101785;1,562229983;0,018656206
0,03;-0,398150286;-0,171261647;1,611819972;0,413040416
0,03;-0,905553555;-0,453221968;1,810179931;0,445905767
0,03;-0,296669633;-0,493502014;1,859769921;0,051521557
3,667;0,379868059;-0,433081945;1,909359911;-0,474324055
3,667;0,549002482;-0,654622198;1,958949901;-0,211401249
3,667;0,007772329;-0,755322312;2,068047878;-0,67151616
2,333;0,041599213;-0,815742381;2,048211882;-0,441458705
2,333;0,379868059;-0,715042266;2,177145856;-0,605785458
2,333;0,616656251;-0,634482175;2,077965876;-0,342862652
0,04;-0,465804055;-0,553922083;2,10771987;-0,211401249
0,04;-1,209995516;-0,493502014;1,879605917;-0,079939846
0,04;0,346041175;-0,433081945;1,582065978;0,347309714
1,333;-0,026054556;-0,53378206;1,591983976;0,051521557
1,333;-0,12753521;-0,453221968;1,582065978;-0,014209144
1,333;-0,05988144;-0,614342152;1,353952025;-0,145670548
0,02;-0,229015863;-0,634482175;1,572147981;-0,507189406
0,02;-0,05988144;-0,614342152;1,463050003;-0,375728003
0,02;0,481348713;-0,674762221;1,443214007;-0,309997301
1,333;0,278387406;-0,654622198;1,482885999;-0,178535898
1,333;0,346041175;-0,674762221;1,433296009;-0,014209144
1,333;-0,364323402;-0,614342152;1,443214007;-0,2442666
1,333;0,007772329;-0,654622198;1,115920075;0,117252259
1,333;0,244560521;-0,674762221;0,996904099;0,248713662
1,333;0,785790674;-0,755322312;0,967150105;0,380175065
0;0,718136905;-0,896302473;1,016740095;0,084386908
0;0,616656251;-0,916442496;1,016740095;0,051521557
0;0,244560521;-0,956722542;0,996904099;-0,112805197
0,333;-0,093708325;-0,936582519;0,977068103;-0,178535898
0,333;-0,364323402;-0,956722542;0,986986101;-0,277131951
0,333;-0,431977171;-1,037282633;0,927478113;-0,408593354
0,01;-0,296669633;-0,997002587;0,808462138;-0,277131951
0,01;-0,161362094;-1,097702702;0,689446162;-0,309997301
0,01;-0,161362094;-1,037282633;0,570430187;-0,342862652
0,01;-0,330496517;-0,997002587;0,461332209;-0,474324055
0,01;-0,364323402;-0,916442496;0,381988226;-0,572920108
0,01;-0,161362094;-0,936582519;0,342316234;-0,474324055
0,667;-0,093708325;-0,896302473;0,292726244;-0,572920108
0,667;0,143079867;-0,916442496;0,272890248;-0,507189406
0,667;-0,262842748;-0,835882404;0,104284283;-0,507189406
1,333;-0,49963094;-0,795602358;0,054694293;-0,540054757
1,333;-0,804072901;-0,755322312;0,233218256;-0,507189406
1,333;-0,601111594;-0,755322312;0,034858297;-0,638650809
2,667;-0,161362094;-0,654622198;0,005104303;-0,605785458
2,667;0,210733636;-0,694902243;-0,064321682;-0,540054757
2,667;0,278387406;-0,574062106;-0,014731692;-0,540054757
0,667;0,007772329;-0,513642037;0,064612291;-0,572920108
0,667;0,143079867;-0,654622198;-0,064321682;-0,540054757
0,667;0,176906752;-0,513642037;-0,084157678;-0,474324055
2,333;-0,330496517;-0,493502014;-0,014731692;-0,309997301
2,333;-1,31147617;-0,493502014;0,163792271;-0,178535898
2,333;-1,007034209;-0,332381831;0,134038277;-0,507189406
1,333;0,176906752;-0,473361991;-0,044485686;-0,507189406
1,333;0,346041175;-0,3928019;-0,004813695;-0,474324055
1,333;-0,262842748;-0,553922083;-0,02464969;-0,474324055
0,01;-0,736419132;-0,352521854;0,054694293;-0,67151616
0,01;-0,431977171;-0,493502014;-0,113911672;-0,474324055
0,01;0,31221429;-0,292101785;0,044776295;-0,309997301
0,667;0,176906752;-0,251821739;0,114202281;-0,309997301
0,667;0,616656251;-0,473361991;0,163792271;-0,342862652
0,667;1,022578866;-0,3928019;0,342316234;-0,277131951
1,333;-0,567284709;-0,312241808;0,332398236;-0,211401249
1,333;-0,804072901;-0,372661877;0,26297225;-0,375728003
1,333;0,75196379;-0,433081945;0,134038277;-0,277131951
0,02;-0,05988144;-0,312241808;0,253054252;-0,211401249
0,02;0,447521829;-0,271961762;0,302644242;-0,277131951
0,02;-1,108514863;-0,251821739;0,26297225;-0,145670548
2,667;-0,973207324;-0,372661877;0,292726244;-0,178535898
2,667;0,244560521;-0,473361991;0,163792271;-0,375728003
2,667;0,278387406;-0,433081945;0,124120279;-0,342862652
2,667;-0,837899786;-0,352521854;0,104284283;-0,441458705
2,667;-0,837899786;-0,412941922;0,064612291;-0,540054757
2,667;-0,702592248;-0,372661877;0,134038277;-0,441458705
1,667;0,007772329;-0,292101785;0,064612291;-0,309997301
1,667;0,887271328;-0,473361991;-0,034567688;-0,309997301
1,667;1,056405751;-0,453221968;-0,034567688;-0,342862652
0,333;0,549002482;-0,614342152;-0,163501662;-0,342862652
0,333;0,379868059;-0,553922083;-0,12382967;-0,2442666
0,333;0,75196379;-0,493502014;0,024940299;-0,2442666
0,01;0,176906752;-0,53378206;-0,044485686;-0,277131951
0,01;0,075426098;-0,594202129;-0,084157678;-0,2442666
0,01;-0,330496517;-0,694902243;-0,12382967;-0,277131951
1,333;0,075426098;-0,795602358;-0,17341966;-0,2442666
1,333;-0,634938478;-0,674762221;-0,203173654;-0,441458705
1,333;-0,49963094;-0,694902243;-0,143665666;-0,342862652
0,01;-0,12753521;-0,775462335;-0,153583664;-0,474324055
0,01;-0,195188979;-0,775462335;-0,272599639;-0,408593354
0,01;-0,398150286;-0,755322312;-0,322189629;-0,441458705
0,667;-0,161362094;-0,715042266;-0,193255656;-0,441458705
0,667;-0,195188979;-0,614342152;-0,12382967;-0,408593354
0,667;-0,161362094;-0,634482175;-0,252763643;-0,408593354
0,01;-0,229015863;-0,755322312;-0,282517637;-0,474324055
0,01;-0,296669633;-0,815742381;-0,332107627;-0,441458705
0,01;0,278387406;-0,815742381;-0,203173654;-0,507189406
0,333;-0,093708325;-0,735182289;-0,193255656;-0,474324055
0,333;0,007772329;-0,735182289;-0,351943623;-0,408593354
0,333;0,481348713;-0,634482175;-0,113911672;-0,441458705
0,667;0,075426098;-0,654622198;-0,292435635;-0,342862652
0,667;-0,296669633;-0,735182289;-0,401533613;-0,342862652
0,667;-0,161362094;-0,735182289;-0,391615615;-0,408593354
0,01;-0,12753521;-0,735182289;-0,470959599;-0,375728003
0,01;0,143079867;-0,654622198;-0,262681641;-0,375728003
0,01;-0,026054556;-0,654622198;-0,381697617;-0,309997301
0,01;-0,12753521;-0,715042266;-0,461041601;-0,309997301
0,01;0,041599213;-0,755322312;-0,500713592;-0,309997301
0,01;0,007772329;-0,715042266;-0,520549588;-0,309997301
0,667;-0,05988144;-0,674762221;-0,550303582;-0,309997301
0,667;-0,465804055;-0,654622198;-0,540385584;-0,2442666
0,667;-0,398150286;-0,574062106;-0,322189629;-0,277131951
0,667;-0,465804055;-0,513642037;-0,252763643;-0,408593354
0,667;-0,229015863;-0,614342152;-0,639565564;-0,408593354
0,667;-0,533457825;-0,674762221;-0,629647566;-0,277131951
0,333;-0,533457825;-0,614342152;-0,649483562;-0,2442666
0,333;-0,364323402;-0,614342152;-0,708991549;-0,211401249
0,333;-0,364323402;-0,654622198;-0,738745543;-0,112805197
0,667;-0,330496517;-0,574062106;-0,708991549;-0,112805197
0,667;-0,161362094;-0,574062106;-0,718909547;-0,112805197
0,667;-0,668765363;-0,634482175;-0,808171529;-0,145670548
0,01;-1,142341747;-0,654622198;-0,768499537;-0,014209144
0,01;0,31221429;-0,433081945;-0,828007525;-0,014209144
0,01;0,887271328;-0,312241808;-0,837925523;-0,079939846
0;0,921098213;-0,53378206;-0,867679517;-0,079939846
0;1,022578866;-0,574062106;-0,917269507;-0,112805197
0;1,056405751;-0,634482175;-0,917269507;-0,014209144
0;1,529982135;-0,493502014;-0,877597515;-0,014209144
0;0,785790674;-0,614342152;-0,927187505;-0,112805197
0;-0,026054556;-0,473361991;-0,867679517;-0,375728003
0,01;-0,229015863;-0,271961762;-0,649483562;-0,507189406
0,01;0,379868059;-0,251821739;-0,798253531;-0,572920108
0,01;-0,12753521;-0,19140167;-0,768499537;-0,474324055
0,333;-0,026054556;-0,312241808;-0,857761519;-0,507189406
0,333;0,379868059;-0,3928019;-0,887515513;-0,507189406
0,333;-0,05988144;-0,211541693;-0,837925523;-0,638650809
0,667;-0,05988144;-0,19140167;-0,808171529;-0,770112212
0,667;-0,195188979;-0,090701556;-0,728827545;-0,770112212
0,667;-0,567284709;-0,090701556;-0,708991549;-0,770112212
0,01;-0,533457825;-0,030281487;-0,748663541;-0,770112212
0,01;-0,431977171;-0,010141464;-0,748663541;-0,737246862
0,01;-0,330496517;0,050278605;-0,828007525;-0,770112212
0,333;-0,229015863;0,030138582;-0,798253531;-0,638650809
0,333;-0,533457825;0,050278605;-0,798253531;-0,638650809
0,333;0,007772329;0,090558651;-0,897433511;-0,638650809
0,333;-0,05988144;0,130838697;-0,897433511;-0,572920108
0,333;-0,533457825;0,271818857;-0,867679517;-0,507189406
0,333;0,007772329;0,553779178;-0,818089527;-0,408593354
0,667;0,616656251;0,614199247;-0,847843521;-0,309997301
0,667;-0,262842748;0,674619316;-0,887515513;-0,309997301
0,667;-0,567284709;0,795459453;-0,917269507;-0,2442666
0,667;-0,195188979;0,835739499;-0,917269507;-0,112805197
0,667;-0,330496517;1,057279751;-0,887515513;-0,079939846
0,667;-0,431977171;1,016999705;-0,937105502;-0,079939846
0,667;-0,161362094;1,016999705;-0,986695492;-0,178535898
0,667;0,007772329;1,016999705;-1,056121478;-0,2442666
0,667;-0,026054556;1,238539958;-1,04620348;-0,309997301
1,333;-0,229015863;1,681620462;-1,056121478;-0,375728003
1,333;-0,736419132;2,608061517;-0,976777494;-0,2442666
